	T1	T2	T3	T4	T5	T6
time	T1	T2	T3	T4	T5	T6
CLK4	1.55345138029844	2.3402394299786	2.08225739629309	2.61966257507059	1.13407957783755	3.41554933173572
ITK	4.74310858687972	4.86876859800503	4.6333756066068	4.73539157316793	5.49346477373102	5.1863173219913
RNF130	4.80425999397788	3.937287790177	4.50917231838463	4.4270133243213	4.20601560316355	5.77480625001693
THG1L	3.04710089912978	2.81625582616477	2.94372141055528	3.3478079543042	2.07395790397869	4.10746876182498
CLINT1	5.37495249226256	5.39695830064159	5.12497080931265	5.3028226902013	5.30062246920788	5.95927670942633
CNOT6	2.52053479928645	2.48687272019107	2.62850236940935	2.67230478143807	1.88020074141419	3.90747744009105
TTC1	5.30489388212922	4.60846426101759	5.06703424579569	5.2046018479831	4.6764916967338	5.60680547306191
MSH3	4.81273177287372	4.65806982614326	4.38308574508278	4.84431600546518	4.58856407372186	4.80223117965268
RASGRF2	1.46756474363711	1.25720556727997	1.54265205964983	1.78515724117212	2.09047352981868	1.57311290089787
CCNG1	4.69263746405103	3.76891818868682	4.43853043259464	4.2476358957463	4.17271500873982	5.17076722584904
DROSHA	2.39422989659092	2.47579588854527	1.79732483514574	2.14167271384393	2.83973350593085	2.69856318651399
LMNB1	3.31574560054336	2.36933307848351	2.98628108413184	3.60749024188729	3.20162749408835	4.24139474806376
ARRDC3	5.14357968524529	4.15550253038062	4.35852285503405	4.50212468996581	4.8192185815509	5.61360446602776
GOLPH3	4.32176898257783	3.65097465127497	4.35919815285699	4.66572440496571	3.86164069253019	4.89710485745188
SUB1	6.78209498101714	6.42799267103823	6.98480630278829	6.43919046156	6.44995915371416	7.08142983708006
FAM172A	4.35570178409907	4.68034234431332	4.28546535268365	4.71612938667622	4.34839845814992	5.40983526440939
LNPEP	5.86735047094009	5.77085530535134	5.89292247894752	5.61173457758484	5.90244635396254	6.83443731283246
PDE4D	4.63278408062966	4.74269862491794	5.28177763773257	4.07888030204406	4.9919819001347	4.97563410557605
RAD1	3.24230167416541	2.80997912064336	2.75788681468904	2.71901285242255	2.73958220616525	3.01946668019128
BRIX1	2.55859718503764	3.51248970161605	3.44855038115339	2.24400594288387	3.08901738503473	4.38729911208696
SLC12A7	2.01593570903546	2.20228273819034	2.47486118658268	2.11646357948659	2.40411753237003	3.25572717817225
RAD50	3.99232795544636	4.49771633264586	3.7471399515893	4.63934453946277	4.52127600617886	5.39258139840164
ST8SIA4	4.08687575034975	4.1837445588667	4.32874927685462	4.53036282403782	4.55123141442121	4.60979879899741
GNPDA1	3.81371380133886	2.90341790560034	3.39903731874246	4.24528928374083	3.12082543244194	4.61433841973352
SKP1	7.07556466191136	6.55339998795228	6.99270494361473	7.01823040970179	6.79620559835308	7.63446856000753
PPP2CA	5.80268727775861	5.22790423883179	5.53202588738208	4.88290526384261	5.48585933020796	5.79975451894487
NR3C1	6.72057346644866	6.59619992241122	6.79624621503647	6.5666491945111	6.9055388664907	7.10022769600934
C5orf15	3.69800410987638	2.65461526082411	3.43091597322649	3.1118698234881	2.80356624702297	4.26745850128743
PPWD1	1.52792046988673	2.1163263337355	1.92599818641538	2.97710479983317	2.44334460295992	2.61609730769321
TRIM23	1.77316436923217	1.87216538472369	1.7527024350159	1.63669380507496	2.30721216600291	1.27797594483185
TRAPPC13	1.152602330338	1.04586805607782	1.26632807820051	1.45639078506734	1.24064535601982	1.14482634204025
SEC24A	1.48638656732723	0.888787481104043	1.4027391298001	1.4448870330766	1.71071108336972	2.94713050557363
TXNDC15	3.3270662461664	2.28576005669811	3.28468132840619	1.9932162483636	2.25001416812883	3.67877033748767
TCERG1	5.07524035633336	5.27071104460464	4.91629050536068	5.45080345084985	5.44593496747671	5.44222981970897
SMAD5	3.59660093526855	3.52303996099267	3.40671302950331	2.75319454427484	4.10809735458749	3.6626414898436
CSNK1A1	6.53396771108693	6.31359062172477	6.18898369106993	6.24131316317019	6.50167965709396	7.23937653656404
HMGXB3	2.06905833439959	2.09878335787802	1.71395385735273	2.55626315376548	2.45969727398407	1.36676993802749
ERGIC1	5.75183097024066	5.43958510951936	5.95706395707333	5.08739839459874	5.30536882110968	6.7096568172129
ATP6V0E1	7.61786811121214	6.79758907251297	7.51226655464083	6.97142596900305	7.05281085490762	7.71190357519683
BNIP1	2.16933984502057	1.73423381462758	1.93246619703545	1.76022866611061	2.51157753909943	1.69654212555347
CPEB4	3.82433156416496	3.57830773658693	4.17141760383909	3.03428425116451	3.3899383950446	3.42928368440691
HRH2	2.4344198363156	2.48819143719571	2.87290114180809	2.95287738211881	2.78127310839939	3.48116603413077
DBN1	1.3774005754102	1.00050859738958	1.1425460385436	1.33263871206231	1.50466293426529	0
SMC4	4.66873317792153	4.38831752862774	4.00670393609451	4.55318691174213	4.7428725059257	4.73671886643835
SELENOK	6.53030965569245	6.12405730908475	6.52352276093174	6.10495607149613	6.66994495442283	6.44610131995637
ACTR8	1.61875721207533	1.45633381999007	1.36217444942671	1.64416746391538	2.02925750522847	2.88019408183373
TIMMDC1	5.04978692599806	4.17405094953522	4.70868058549547	4.64337312305683	4.26286016749501	5.55697399064785
CRBN	5.73194487258104	5.65358665214739	5.85155470278177	5.82674077627938	5.70290773905494	6.47771396119596
BCL6	4.59595011242208	4.2932707964867	4.67859891722496	4.27810840704734	3.55730700877667	4.39530262467037
HGD	1.40410204120697	1.32630162837698	1.92117820557949	1.72658825325605	0.7228152782928	2.45634368582598
NPHP3	1.56600355721899	1.85152459971915	1.40795244386743	2.77963618542848	2.03648426905389	2.23212334122898
CD86	5.76743041395031	4.9047630377097	5.63984657053933	4.42576186719966	5.00080986630296	6.00921202921045
NIT2	2.80866201373361	2.42744174801614	2.63988474959497	2.46555786855602	2.64989779533524	3.6949552451711
FAM162A	4.4416973262301	3.76705388245715	4.49337541326352	4.71749554303217	4.90204071707355	5.18824970752344
OGG1	2.26170434966761	2.02395445340336	2.40958792299069	2.50256312150821	2.07378848107998	2.17637409657721
KPNA1	3.04838270210735	3.57583485506669	2.94592146085746	2.50856232222866	3.42730295880687	3.44894803074206
PCCB	2.19886428989001	1.89099505257744	2.26716446277892	1.14725609314917	1.29641164562266	1.69551857423348
UBE3A	5.29670613274872	5.55926300205923	5.34293551476445	5.58574518160121	5.39097113058982	6.18975392979711
ARMC8	2.98348048939277	2.55306408289165	2.70900155738577	2.52367962307424	3.01243828496527	1.8663481563253
CEP70	2.01684431669931	2.37471715735448	1.99195211324565	1.74566695003143	2.4249702891708	2.18598479098475
SLC25A36	4.18676236807792	4.50136678133441	4.27867963129971	4.47992527126705	4.54181276540971	3.78324695934481
RNF7	4.64199619634451	4.20899842792838	4.46573307683475	4.20663563710663	4.80974053116101	4.70203934660858
TFDP2	4.86422520723919	4.86992322111441	4.60688673185483	4.09370402141274	4.10911352865829	4.70480333704244
XRN1	5.15901323063375	5.528763679147	5.15784973720741	5.36046979480146	5.36264913815195	6.12597939168829
KAT2B	2.7511405905331	3.32344573218967	2.99320403893991	2.98011247757411	2.82708212309833	4.17846666960305
PDCD10	5.12098950616214	4.64259710473097	5.02621917522574	4.8608978835075	4.85411402145061	5.44977849982929
PRKAR2A	5.83013670202584	5.83518947077747	5.91281910415949	5.85881387077556	5.72867666801634	6.29955275509506
HES1	6.36993045845835	4.91780665959132	5.7764796317927	6.11717901838225	6.00067792341023	6.29411753066422
USP4	4.14598125820436	4.20231092725048	3.94178541725328	4.75824115358436	3.16220247544608	5.24915929716689
ACAP2	5.84194978688658	5.71223693987185	5.8144427010564	5.73252924499793	6.0643577453076	6.53140104365778
GNAI2	8.85498338833502	8.16885730388535	8.78029194521589	8.5389581837657	8.31935563719221	8.88895324258484
TFG	3.20503419074604	3.75423951955693	3.37022849628645	3.21569599581964	3.77445902245484	4.74148702439584
TUSC2	2.99276459697409	2.88734402818096	3.27171053094854	3.6558878074142	2.79661168519658	4.25350913262228
NPRL2	2.26639034284212	1.26225637117843	2.1732726017738	1.23364548679811	1.64065883999339	1.99562455479515
RPL24	9.72407589811565	9.30172494107004	9.71896542899177	9.72767439468468	9.7552059016575	9.88929060697926
CYB561D2	3.47801758493657	2.91133938705953	2.94838668460492	2.07410500776982	3.36374801526205	3.67923261226093
FXR1	5.59749820685807	5.348864683566	5.56745553815899	5.6079786844181	5.75873584161053	6.47396688075007
CBLB	2.95121272566277	3.96136952327673	3.60237740287486	2.72452510131234	3.90671570293264	3.57840865316799
BBX	6.46432169946436	6.565680675851	6.52851524048869	6.77381154053329	6.79696156059719	6.7788338431647
IFT57	3.26933541702383	3.38734330927966	2.96206114528262	3.49623671534217	3.36435448920357	4.58692139940155
GNB4	4.07173523450287	3.59931605512954	3.7320101473332	3.08186431243649	3.6697641913246	4.87090198513073
IQCG	1.19406464789793	1.38059641368722	1.19216078375526	1.4878885168122	1.19882650045528	1.16650293180833
GBE1	1.67721783485933	1.12031575207641	1.11418387538457	1.39094827473104	1.95161896105917	3.46131091354467
UMPS	1.62688247844519	2.0549905870254	2.03094115780744	1.65637079067983	1.61962584627076	3.16790831524818
NCBP2	3.94193467270026	3.7696964574216	4.03885053323096	4.35570168650348	3.48431383912582	4.48329962635057
SNX4	2.97183137396742	2.77228129808254	3.01138970958001	2.60777617602706	3.00057396877685	4.67094772167941
FRMD4B	3.10469541150088	2.90867527741936	3.02316931441523	3.07523550240354	2.47954252326134	1.76105795707742
SLC41A3	2.88696789224537	2.16299312279764	2.9050154452763	1.03333121616243	3.37074418270165	3.09373144286975
ATP6V1A	5.65606833656791	4.67817130049377	5.47130387263698	5.11929779177784	4.91135140398313	5.69824099324204
ABTB1	2.32180943344727	2.50938892018741	2.55480665322544	2.59602730295179	1.74448009617358	3.48985536142112
KLHL18	2.82738058886825	2.71409746642453	3.2281881308315	2.56849405285357	2.88412920782208	2.56682023082931
SCAP	3.48562313846277	3.00694751949295	3.27503284924944	3.09066435396478	3.62870035800406	3.95956719469457
MRPL3	3.63344892354364	3.24053046354488	3.09593779062119	3.54485916836405	2.83557074170593	3.65984370979089
HEMK1	1.64701214970983	1.79375170343784	1.87061583885143	2.34955150408681	1.37049655020731	0.760690034436181
CISH	1.44730399048516	1.12955033859826	1.0139364773074	1.9203007939323	0.786547868546247	2.12909409152434
MAPKAPK3	5.80575186699092	4.95002835130173	5.72242071009234	5.83367517653811	4.86245106024311	6.60455256985336
WDR48	3.05698627443876	3.30912399367817	3.25800904946933	3.13333766040597	3.97653765559524	3.08866118491823
COMMD2	3.12868768488628	2.39325690017883	2.8760699200493	4.18214480723845	3.16424102973113	4.43043124670251
GORASP1	1.10270232455927	1.07708502139831	1.65023465662831	1.14705166922807	0.836468851349172	0
RRP9	1.55408027363461	1.05824308523661	1.40591623712158	1.54715479373659	0.744180604381254	0.808820004214572
ABCC5	2.03894021636938	1.94813509279817	2.1124745957209	1.67606857588316	1.68633670542476	2.58759995637315
ABHD14B	3.82848585774661	3.54592772240421	4.11944941112935	4.33669392036964	3.78844342495925	3.94967487278602
EIF1B	4.61585110983739	3.89162569366989	4.44059022418126	4.43225687416707	4.48048044535027	4.6667971874832
KLHL24	4.41183777567353	4.60359423793894	4.37427063343578	4.3279474015271	4.96755272345343	4.62730018264479
VIPR1	1.18782688417174	1.45296391493518	1.63810440668666	0.755092998129272	0.149589074559628	1.88867329867142
SSR3	6.25632805352474	5.52535267185666	6.17385731132369	5.93877431848052	5.75261719615254	6.55502985592515
NKTR	5.39865332734423	5.92090714157454	5.34123134006009	5.80371581901675	6.50729388594047	5.6843872976414
FOXP1	7.50789934663175	7.52871454320936	7.60883477745972	7.7856757608497	8.02043634827617	8.06462061824701
EIF4G1	4.78876684574042	5.02724656889444	4.5263808146215	4.46678479561619	4.82988325859137	5.05385335219495
SPCS1	5.65882188259045	5.07182034362442	5.5541246678623	5.77420758548049	5.47214504525193	5.98422093781772
NEK4	1.56149769443877	1.41142993838475	1.08215547953607	2.21855770890877	2.11072398237256	2.47355913166074
INO80D	3.99628756868926	4.12779782458306	3.54592093874713	2.90546309544619	3.50637646867549	4.60617620206618
EEF1B2	9.68777190789809	9.12156158667208	9.69070785063987	9.7077841875778	9.79586395235401	10.1433840591538
DGUOK	4.88570865099168	4.03233700555548	4.72179564064395	4.80979709052948	4.26397323083778	4.62646933546217
MOB1A	6.40815030663836	5.65703564378672	6.21285283667763	6.17240935155325	5.59805237733356	6.83688921430308
KANSL3	2.4433929851014	2.57470777339611	2.44860175223056	3.20082935690206	2.28407452632088	3.36025641069078
TTL	2.92509570168264	2.23017407690873	2.56265339147222	3.2527530471699	2.64227170574188	4.08138957038157
PIKFYVE	2.53365592581429	2.49725723410123	2.77329882876384	2.34631625177524	3.20857620435392	2.69665599790882
FAHD2A	1.20422866480537	1.82982615267389	1.42829126117662	0.719278617378418	0.889447369892718	3.0205943245803
NCL	7.32274556924474	7.35300180039923	7.22225876231952	7.28340376637038	7.11748908909931	7.75968135917907
ACTR1B	3.74433425795911	3.21091931077082	3.56791799848341	4.11360582165328	2.93602087115326	4.96938308472808
ZAP70	3.90696571346577	3.68152330421623	3.47646867031488	4.24179373061696	3.71606673324781	4.42872752539284
ACTR3	6.71745362079956	6.03301200180232	6.45110148055225	6.51738354543003	5.53460517377632	7.28820869118896
SF3B6	4.55820932278727	3.89850795428195	4.54130681410044	4.79867093904015	4.18354917332473	4.50837351710707
DNAJC27	0.959128616752091	1.3252017253814	1.3946970529604	1.83605162086738	1.76217261431624	2.04312565520671
POMC	1.57641056846086	0.909260814341203	1.00232670049448	1.45860583995774	0.791315849806737	0.873035030195371
STAM2	1.67920367857618	1.36458467471415	2.01714087292717	1.17126497174223	1.63311848349776	2.31432128046308
GPD2	2.28842893938654	1.34411247286568	1.77789474609122	1.60490425636633	2.05455196823372	1.60482539242121
CYTIP	6.28420740065266	6.07376442215556	6.45291386084346	5.84265765333686	6.08331692673157	6.49296279530549
ACVR1	1.67318284154315	1.24088264240408	1.98969080426638	1.85849119018534	0.672348930584611	2.46090318159439
MPV17	3.29610248277125	2.91436794078483	3.46974316479129	3.55586480740798	2.54645892862698	3.83653524171994
GTF3C2	1.72713047213964	1.57837213592734	1.95616164265424	3.10121823150774	1.77187998520265	3.07511241830486
EIF2B4	2.46073840675776	2.85148397332687	2.45448136731597	1.83037049753645	2.85496010782102	2.33387341658488
NRBP1	4.04743689240296	3.63872826890391	4.19264800385631	3.96905835453858	4.19318649631414	5.19915744384085
ITGA4	4.8444778089806	5.08729219434991	5.27043597365907	4.92937466580764	4.78651701521325	5.93412126691289
PSMD14	4.02573332506001	3.90123671491277	3.80185865300102	4.1391464484716	3.75821392734471	4.5154410944158
SNX17	5.29454660972758	4.65717263696749	5.32205200924436	5.25111423793638	4.86984762454259	6.15558620646353
PPM1G	5.23748720594039	5.33090515957264	5.14817750705412	5.30005321741967	4.86766720391755	5.77837786709382
IFIH1	2.52647711514748	2.48079567857522	2.41991428773523	1.25720691840144	1.09772951225749	2.83342622068578
RPS15	10.1505348432297	9.72787951928994	10.2241567123429	10.0841966288551	10.1115225004181	10.3838100616595
GCA	4.31032979187609	3.28345938705092	4.05319497886909	4.28708345156575	3.00125374058161	4.43655447955304
MOGS	3.30239000537532	2.83553675904923	2.99271752811633	2.15160740147309	2.25351955234853	4.54604911058286
TTC31	2.24168377996251	2.18276549561782	2.12789239601965	1.6656966471755	1.16359322908332	1.57916602393748
NDUFS7	4.97335633279702	4.47680873386671	4.56160909139024	5.11926129327364	4.53050467679716	5.18318549114094
CLIP4	2.90300472663978	3.11687413721548	2.81583752228642	3.0819557798178	3.00630829302631	3.40294475695354
SPTBN1	4.81181771393467	5.01962374558712	4.52088237663764	4.55920619122208	5.15390012865496	5.52312422943459
AUP1	5.05458469194528	4.40361973034002	4.8611272849302	4.56055210224741	4.10679992474821	5.2975166287421
RTN4	7.45722586383134	6.68753418806839	7.25189926441394	7.03831687481194	6.42578260827832	7.40894665101203
HTRA2	1.44256596339884	1.30548321088309	1.47526258019425	0.742586043566837	0.891381627703307	1.82441346835763
DOK1	3.54406928264301	2.78139745911548	3.40660069318204	2.89953731695748	2.51193275114015	4.82839194829858
POLE4	4.78584003618234	4.20103259993559	4.68839127906732	5.16532766847835	4.29982415957407	5.73972979911228
CCDC88A	4.56536326203216	4.79607944149587	4.35437275698	4.69107823255697	5.0252225753498	4.4127692570436
MRPL19	2.39133263086147	1.5472744320485	2.19972284861981	2.51902562337747	1.62528012927596	3.10145449768781
LANCL1	1.69381536810248	1.89148005164768	1.65748326579617	2.00879125349338	2.30168236318758	1.39425268731605
WDR75	1.38937462878729	1.27019298888717	0.916727874754891	2.46820947218603	0.959934318909114	1.32123241844633
STAT1	6.61858665828266	6.06156137012614	6.57298723672231	6.51364727223595	6.16842063021069	7.27501312906535
GLS	4.32528842503306	4.49347630764484	4.10278217785291	3.333305349637	4.74113644588968	4.57463158611721
PAPOLG	1.75915977710351	2.01157560912815	1.77880951337285	2.04749759833414	1.91091543235456	2.81696312795093
ELMOD3	1.10092815938923	1.27383598323372	1.31482057186137	1.30509168804474	1.0160479053173	1.67932955780041
